OWNER;NAME;TYPE;REFERENCED_OWNER;REFERENCED_NAME;REFERENCED_TYPE;REFERENCED_LINK_NAME;DEPENDENCY_TYPE
DM_ORBIT;PKG_ORBIT_PLAN_UPDATE;PACKAGE BODY;DM_ORBIT;PLN_CONF_ACTIVE_PLAN;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_PLAN_UPDATE;PACKAGE BODY;DM_ORBIT;PLN_MAP_DUMMY_RSL_TO_NEW_VO;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_PLAN_UPDATE;PACKAGE BODY;DM_ORBIT;PLN_OBJECTIVE_RESELLER;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_PLAN_UPDATE;PACKAGE BODY;DM_ORBIT;PLN_OBJECTIVE_RESELLER;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_PLAN_UPDATE;PACKAGE BODY;DM_ORBIT;PLN_OBJECTIVE_RESELLER;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_PLAN_UPDATE;PACKAGE BODY;DM_ORBIT;PLN_OBJECTIVE_RESELLER;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_PLAN_UPDATE;PACKAGE BODY;DM_ORBIT;PLN_OBJECTIVE_RESELLER;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_PLAN_UPDATE;PACKAGE BODY;DM_ORBIT;PLN_OBJECTIVE_RESELLER;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_PLAN_UPDATE;PACKAGE BODY;DM_ORBIT;PLN_OBJECTIVE_RESELLER;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_PLAN_UPDATE;PACKAGE BODY;DM_ORBIT;PLN_OBJECTIVE_RESELLER;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_PLAN_UPDATE;PACKAGE BODY;DM_ORBIT;DIM_DUMMY_RESELLER_ID;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_PLAN_UPDATE;PACKAGE BODY;DM_ORBIT;DIM_RESELLER_DESCRIPTION_RSL;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_PLAN_UPDATE;PACKAGE BODY;DM_ORBIT;VW_PLN_RSL_FIRST_EVENT_MONTH;VIEW;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_UTL_CONF;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_UTL_CONF;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_META_DATA;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_META_DATA;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;DIM_PARTY_ADDRESSES_CURRENT;SYNONYM;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_TMP_RSL_KGS_AGG;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;DIM_PRODUCT_PLAN_GROUP;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_TMP_EXTENSION_POT_KGS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_ALLOCATED_POTENTIAL;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_TMP_REL_RSL_KGS_WEIGHTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_POT_DERIVATION_PARAM;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_EXP_DB1_POT_KGS12;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_POT_CALIBRATION;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_POT_KGS12;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_TMP_INDICATORS_KGS12;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;SUP_FCT_KGS12_DESC;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_TMP_RSL_STRUCTURE_KGS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;DIM_RESELLER_DESCRIPTION_RSL;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RSL_AGG;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;POT_FCT_RESELLER_SALES_AREA;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;VW_POT_FCT_KGS12_DESC;VIEW;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;VW_ACT_REL_EVENT_RSL_KGS;VIEW;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;VW_ACT_FCT_LAST_ACTUALS_CTR_D;VIEW;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;VW_DEMOGR_DATA_KGS12;VIEW;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;VW_EXT_RESELLER_DESCRIPTION;VIEW;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;VW_ACT_AGG_ACTUALS;VIEW;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;VW_POT_FCT_CAL_POT_KGS12;VIEW;;HARD
DM_ORBIT;PKG_ORBIT_POTENTIAL;PACKAGE BODY;DM_ORBIT;VW_POT_FCT_POT_DATA;VIEW;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_PLANNING;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_PLANNING;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_UTILITY;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_UTILITY;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_UTL_CONF;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_META_DATA;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_META_DATA;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_UTL_CONF;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;SUP_TMP_QUALITY_CHECKS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;POT_FCT_POT_KGS12;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;SUP_TMP_PARAM_PROBLEMS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;SUP_CONF_PLANNING_PLAN_CALC;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;PLN_CONF_NEW_CHANNEL;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;PLN_SPLIT_PRODUCT;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;PLN_SPLIT_CHANNEL;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;PLN_SPLIT_REGION;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;PLN_SPLIT_ASM;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;PLN_SPLIT_RESELLER;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;SUP_CONF_SALES_CHANNELS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;SUP_FCT_KGS12_DESC;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;POT_TMP_INDICATORS_KGS12;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;SUP_CONF_PARAM;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;SUP_CONF_CONFIG;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_QUALITY_CHECKS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
